Scenario,fault,faultinf,Patient,init_bg,alert,alert_num,hazard_num,sub_TN,sub_FN,sub_TP,sub_FP,T1,T2,T3,Latency(T2-T1),Reaction time(T3-t2),mttf(T3-T1),Iteration_number
2,7,if _>=191 and _<196:||loaded_suggested_data["rate"]=2.97,patientA,100,row_37,1,7,191,7,0,1,191.0,196.0,68.0,5.0,-128.0,invalid,200
2,7,if _>=191 and _<196:||loaded_suggested_data["rate"]=2.97,patientA,120,N/A,0,0,199,0,0,0,191.0,N/A,N/A,N/A,N/A,N/A,200
2,5,if _>=56 and _<81:||loaded_suggested_data["rate"]=2.23,patientH,200,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_38,8,43,148,43,0,8,56.0,25.0,83.0,invalid,58.0,27.0,200
2,5,if _>=56 and _<81:||loaded_suggested_data["rate"]=2.23,patientH,280,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_38||row_38,11,32,156,32,0,11,56.0,27.0,89.0,invalid,62.0,33.0,200
2,5,if _>=56 and _<81:||loaded_suggested_data["rate"]=2.23,patientH,320,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_38||row_38,11,28,160,28,0,11,56.0,29.0,91.0,invalid,62.0,35.0,200
2,5,if _>=56 and _<81:||loaded_suggested_data["rate"]=2.23,patientH,240,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_38,10,38,151,38,0,10,56.0,25.0,86.0,invalid,61.0,30.0,200
2,5,if _>=56 and _<81:||loaded_suggested_data["rate"]=2.23,patientH,180,row_37||row_37||row_37||row_37||row_37||row_37||row_38,7,46,146,46,0,7,56.0,25.0,81.0,invalid,56.0,25.0,200
2,5,if _>=56 and _<81:||loaded_suggested_data["rate"]=2.23,patientH,260,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_38||row_38,11,35,153,35,0,11,56.0,27.0,87.0,invalid,60.0,31.0,200
2,5,if _>=56 and _<81:||loaded_suggested_data["rate"]=2.23,patientH,100,row_38,1,52,146,52,0,1,56.0,130.0,77.0,74.0,-53.0,21.0,200
2,5,if _>=56 and _<81:||loaded_suggested_data["rate"]=2.23,patientH,220,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_38,9,40,150,40,0,9,56.0,25.0,85.0,invalid,60.0,29.0,200
2,5,if _>=56 and _<81:||loaded_suggested_data["rate"]=2.23,patientH,140,row_38||row_38,2,51,147,50,1,1,56.0,81.0,77.0,25.0,-4.0,21.0,200
2,5,if _>=56 and _<81:||loaded_suggested_data["rate"]=2.23,patientH,300,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_38||row_38,11,30,158,30,0,11,56.0,29.0,90.0,invalid,61.0,34.0,200
2,5,if _>=56 and _<81:||loaded_suggested_data["rate"]=2.23,patientH,120,row_38,1,52,146,52,0,1,56.0,130.0,76.0,74.0,-54.0,20.0,200
2,5,if _>=56 and _<81:||loaded_suggested_data["rate"]=2.23,patientH,160,row_37||row_37||row_38||row_38,4,48,148,47,1,3,56.0,26.0,79.0,invalid,53.0,23.0,200
2,5,if _>=56 and _<81:||loaded_suggested_data["rate"]=2.23,patientH,80,row_38,1,49,149,49,0,1,56.0,130.0,79.0,74.0,-51.0,23.0,200
2,5,if _>=56 and _<81:||loaded_suggested_data["rate"]=2.23,patientA,280,row_37||row_37||row_37||row_37||row_37||row_32||row_32||row_32||row_32||row_2,10,0,189,0,0,10,56.0,81.0,N/A,25.0,N/A,N/A,200
2,5,if _>=56 and _<81:||loaded_suggested_data["rate"]=2.23,patientA,200,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_32||row_32||row_32||row_32||row_32||row_32||row_2,15,0,184,0,0,15,56.0,81.0,N/A,25.0,N/A,N/A,200
2,5,if _>=56 and _<81:||loaded_suggested_data["rate"]=2.23,patientA,260,row_37||row_37||row_37||row_37||row_37||row_32||row_32||row_32||row_32||row_1,10,0,189,0,0,10,56.0,81.0,N/A,25.0,N/A,N/A,200
2,5,if _>=56 and _<81:||loaded_suggested_data["rate"]=2.23,patientA,240,row_37||row_37||row_37||row_37||row_37||row_37||row_32||row_32||row_32||row_32||row_32||row_32||row_32,13,0,186,0,0,13,56.0,81.0,N/A,25.0,N/A,N/A,200
2,5,if _>=56 and _<81:||loaded_suggested_data["rate"]=2.23,patientA,160,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_32||row_32||row_32||row_32||row_1,15,0,184,0,0,15,56.0,81.0,N/A,25.0,N/A,N/A,200
2,5,if _>=56 and _<81:||loaded_suggested_data["rate"]=2.23,patientA,80,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_32||row_32||row_28,13,0,186,0,0,13,56.0,81.0,N/A,25.0,N/A,N/A,200
2,5,if _>=56 and _<81:||loaded_suggested_data["rate"]=2.23,patientA,140,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_32||row_32||row_32||row_32,15,0,184,0,0,15,56.0,81.0,N/A,25.0,N/A,N/A,200
2,5,if _>=56 and _<81:||loaded_suggested_data["rate"]=2.23,patientA,180,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_32||row_32||row_32||row_32||row_32||row_2,16,0,183,0,0,16,56.0,81.0,N/A,25.0,N/A,N/A,200
2,5,if _>=56 and _<81:||loaded_suggested_data["rate"]=2.23,patientA,220,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_32||row_32||row_32||row_32||row_32||row_32||row_2||row_1,15,0,184,0,0,15,56.0,81.0,N/A,25.0,N/A,N/A,200
2,5,if _>=56 and _<81:||loaded_suggested_data["rate"]=2.23,patientA,320,row_37||row_37||row_37||row_37||row_37||row_32||row_32||row_32||row_32||row_32||row_32||row_1||row_1||row_3,14,0,185,0,0,14,56.0,81.0,N/A,25.0,N/A,N/A,200
2,5,if _>=56 and _<81:||loaded_suggested_data["rate"]=2.23,patientA,300,row_37||row_37||row_37||row_37||row_32||row_32||row_32||row_1,8,0,191,0,0,8,56.0,81.0,N/A,25.0,N/A,N/A,200
2,5,if _>=56 and _<81:||loaded_suggested_data["rate"]=2.23,patientA,100,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_32||row_32||row_28,14,0,185,0,0,14,56.0,81.0,N/A,25.0,N/A,N/A,200
2,5,if _>=56 and _<81:||loaded_suggested_data["rate"]=2.23,patientA,120,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_32||row_32||row_32||row_3,15,0,184,0,0,15,56.0,81.0,N/A,25.0,N/A,N/A,200
2,1,if _>=84 and _<162:||loaded_suggested_data["rate"]=1.14,patientH,200,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_38,8,71,121,70,1,7,84.0,25.0,124.0,invalid,99.0,40.0,200
2,1,if _>=84 and _<162:||loaded_suggested_data["rate"]=1.14,patientH,280,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_38,10,60,130,59,1,9,84.0,27.0,132.0,invalid,105.0,48.0,200
2,1,if _>=84 and _<162:||loaded_suggested_data["rate"]=1.14,patientH,320,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_38,10,54,136,53,1,9,84.0,29.0,137.0,invalid,108.0,53.0,200
2,1,if _>=84 and _<162:||loaded_suggested_data["rate"]=1.14,patientH,240,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_38,10,66,124,65,1,9,84.0,25.0,128.0,invalid,103.0,44.0,200
2,1,if _>=84 and _<162:||loaded_suggested_data["rate"]=1.14,patientH,180,row_37||row_37||row_37||row_37||row_37||row_37||row_38,7,74,119,73,1,6,84.0,24.0,122.0,invalid,98.0,38.0,200
2,1,if _>=84 and _<162:||loaded_suggested_data["rate"]=1.14,patientH,260,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_38,10,63,127,62,1,9,84.0,27.0,130.0,invalid,103.0,46.0,200
2,1,if _>=84 and _<162:||loaded_suggested_data["rate"]=1.14,patientH,100,row_38,1,81,118,80,1,0,84.0,162.0,116.0,78.0,-46.0,32.0,200
2,1,if _>=84 and _<162:||loaded_suggested_data["rate"]=1.14,patientH,220,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_38,9,68,123,67,1,8,84.0,25.0,126.0,invalid,101.0,42.0,200
2,1,if _>=84 and _<162:||loaded_suggested_data["rate"]=1.14,patientH,140,row_38,1,79,120,78,1,0,84.0,162.0,118.0,78.0,-44.0,34.0,200
2,1,if _>=84 and _<162:||loaded_suggested_data["rate"]=1.14,patientH,300,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_38,10,56,134,55,1,9,84.0,29.0,135.0,invalid,106.0,51.0,200
2,1,if _>=84 and _<162:||loaded_suggested_data["rate"]=1.14,patientH,120,row_38,1,81,118,80,1,0,84.0,162.0,116.0,78.0,-46.0,32.0,200
2,1,if _>=84 and _<162:||loaded_suggested_data["rate"]=1.14,patientH,160,row_37||row_38,2,76,122,75,1,1,84.0,28.0,120.0,invalid,92.0,36.0,200
2,1,if _>=84 and _<162:||loaded_suggested_data["rate"]=1.14,patientH,80,row_38,1,78,121,77,1,0,84.0,162.0,118.0,78.0,-44.0,34.0,200
2,1,if _>=84 and _<162:||loaded_suggested_data["rate"]=1.14,patientA,280,N/A,0,0,199,0,0,0,84.0,N/A,N/A,N/A,N/A,N/A,200
2,1,if _>=84 and _<162:||loaded_suggested_data["rate"]=1.14,patientA,200,N/A,0,0,199,0,0,0,84.0,N/A,N/A,N/A,N/A,N/A,200
2,1,if _>=84 and _<162:||loaded_suggested_data["rate"]=1.14,patientA,260,N/A,0,0,199,0,0,0,84.0,N/A,N/A,N/A,N/A,N/A,200
2,1,if _>=84 and _<162:||loaded_suggested_data["rate"]=1.14,patientA,240,N/A,0,0,199,0,0,0,84.0,N/A,N/A,N/A,N/A,N/A,200
2,1,if _>=84 and _<162:||loaded_suggested_data["rate"]=1.14,patientA,160,N/A,0,0,199,0,0,0,84.0,N/A,N/A,N/A,N/A,N/A,200
2,1,if _>=84 and _<162:||loaded_suggested_data["rate"]=1.14,patientA,80,N/A,0,0,199,0,0,0,84.0,N/A,N/A,N/A,N/A,N/A,200
2,1,if _>=84 and _<162:||loaded_suggested_data["rate"]=1.14,patientA,140,N/A,0,0,199,0,0,0,84.0,N/A,N/A,N/A,N/A,N/A,200
2,1,if _>=84 and _<162:||loaded_suggested_data["rate"]=1.14,patientA,180,N/A,0,0,199,0,0,0,84.0,N/A,N/A,N/A,N/A,N/A,200
2,1,if _>=84 and _<162:||loaded_suggested_data["rate"]=1.14,patientA,220,N/A,0,0,199,0,0,0,84.0,N/A,N/A,N/A,N/A,N/A,200
2,1,if _>=84 and _<162:||loaded_suggested_data["rate"]=1.14,patientA,320,N/A,0,0,199,0,0,0,84.0,N/A,N/A,N/A,N/A,N/A,200
2,1,if _>=84 and _<162:||loaded_suggested_data["rate"]=1.14,patientA,300,N/A,0,0,199,0,0,0,84.0,N/A,N/A,N/A,N/A,N/A,200
2,1,if _>=84 and _<162:||loaded_suggested_data["rate"]=1.14,patientA,100,N/A,0,0,199,0,0,0,84.0,N/A,N/A,N/A,N/A,N/A,200
2,1,if _>=84 and _<162:||loaded_suggested_data["rate"]=1.14,patientA,120,N/A,0,0,199,0,0,0,84.0,N/A,N/A,N/A,N/A,N/A,200
2,3,if _>=28 and _<120:||loaded_suggested_data["rate"]=1.78,patientH,200,row_37||row_37||row_37||row_38||row_38||row_38||row_38,7,47,95,46,1,6,28.0,25.0,50.0,invalid,25.0,22.0,149
2,3,if _>=28 and _<120:||loaded_suggested_data["rate"]=1.78,patientH,280,row_37||row_38,2,34,136,34,0,2,28.0,27.0,56.0,invalid,29.0,28.0,173
2,3,if _>=28 and _<120:||loaded_suggested_data["rate"]=1.78,patientH,320,row_38,1,27,142,27,0,1,28.0,91.0,59.0,63.0,-32.0,31.0,171
2,3,if _>=28 and _<120:||loaded_suggested_data["rate"]=1.78,patientH,240,row_37||row_37||row_37||row_38,4,44,125,44,0,4,28.0,25.0,52.0,invalid,27.0,24.0,174
2,3,if _>=28 and _<120:||loaded_suggested_data["rate"]=1.78,patientH,180,row_37||row_37||row_38||row_38||row_38||row_38||row_38||row_38||row_30,9,49,100,48,1,8,28.0,25.0,49.0,invalid,24.0,21.0,158
2,3,if _>=28 and _<120:||loaded_suggested_data["rate"]=1.78,patientH,260,row_37||row_38,2,39,132,39,0,2,28.0,27.0,54.0,invalid,27.0,26.0,174
2,3,if _>=28 and _<120:||loaded_suggested_data["rate"]=1.78,patientH,100,row_38||row_38,2,57,104,56,1,1,28.0,85.0,49.0,57.0,-36.0,21.0,163
2,3,if _>=28 and _<120:||loaded_suggested_data["rate"]=1.78,patientH,220,row_37||row_37||row_37||row_38||row_38||row_38||row_38,7,43,97,42,1,6,28.0,25.0,51.0,invalid,26.0,23.0,147
2,3,if _>=28 and _<120:||loaded_suggested_data["rate"]=1.78,patientH,140,row_38||row_38,2,56,101,55,1,1,28.0,82.0,46.0,54.0,-36.0,18.0,159
2,3,if _>=28 and _<120:||loaded_suggested_data["rate"]=1.78,patientH,300,row_38,1,30,139,30,0,1,28.0,91.0,57.0,63.0,-34.0,29.0,171
2,3,if _>=28 and _<120:||loaded_suggested_data["rate"]=1.78,patientH,120,row_38||row_38,2,60,99,59,1,1,28.0,83.0,44.0,55.0,-39.0,16.0,161
2,3,if _>=28 and _<120:||loaded_suggested_data["rate"]=1.78,patientH,160,row_38||row_38,2,52,104,51,1,1,28.0,81.0,48.0,53.0,-33.0,20.0,158
2,3,if _>=28 and _<120:||loaded_suggested_data["rate"]=1.78,patientH,80,row_38||row_38,2,51,111,50,1,1,28.0,86.0,55.0,58.0,-31.0,27.0,164
2,3,if _>=28 and _<120:||loaded_suggested_data["rate"]=1.78,patientA,280,row_32||row_32||row_29,3,0,196,0,0,3,28.0,125.0,N/A,97.0,N/A,N/A,200
2,3,if _>=28 and _<120:||loaded_suggested_data["rate"]=1.78,patientA,200,row_32||row_32||row_29||row_29,4,0,195,0,0,4,28.0,125.0,N/A,97.0,N/A,N/A,200
2,3,if _>=28 and _<120:||loaded_suggested_data["rate"]=1.78,patientA,260,row_32||row_32||row_32||row_32||row_29||row_3,6,0,193,0,0,6,28.0,123.0,N/A,95.0,N/A,N/A,200
2,3,if _>=28 and _<120:||loaded_suggested_data["rate"]=1.78,patientA,240,row_32||row_32||row_32||row_32||row_29||row_3,6,0,193,0,0,6,28.0,123.0,N/A,95.0,N/A,N/A,200
2,3,if _>=28 and _<120:||loaded_suggested_data["rate"]=1.78,patientA,160,row_32||row_32||row_32||row_29,4,0,195,0,0,4,28.0,124.0,N/A,96.0,N/A,N/A,200
2,3,if _>=28 and _<120:||loaded_suggested_data["rate"]=1.78,patientA,80,row_32||row_32||row_32||row_29,4,0,195,0,0,4,28.0,126.0,N/A,98.0,N/A,N/A,200
2,3,if _>=28 and _<120:||loaded_suggested_data["rate"]=1.78,patientA,140,row_32||row_32||row_32||row_29,4,0,195,0,0,4,28.0,124.0,N/A,96.0,N/A,N/A,200
2,3,if _>=28 and _<120:||loaded_suggested_data["rate"]=1.78,patientA,180,row_32||row_32||row_32||row_32||row_32||row_29||row_28,7,0,192,0,0,7,28.0,124.0,N/A,96.0,N/A,N/A,200
2,3,if _>=28 and _<120:||loaded_suggested_data["rate"]=1.78,patientA,220,row_32||row_32||row_29,3,0,196,0,0,3,28.0,124.0,N/A,96.0,N/A,N/A,200
2,3,if _>=28 and _<120:||loaded_suggested_data["rate"]=1.78,patientA,320,row_32||row_32||row_29||row_28,4,0,195,0,0,4,28.0,124.0,N/A,96.0,N/A,N/A,200
2,3,if _>=28 and _<120:||loaded_suggested_data["rate"]=1.78,patientA,300,row_32||row_32||row_29,3,0,196,0,0,3,28.0,125.0,N/A,97.0,N/A,N/A,200
2,3,if _>=28 and _<120:||loaded_suggested_data["rate"]=1.78,patientA,100,row_32||row_32||row_32||row_29||row_29,5,0,194,0,0,5,28.0,124.0,N/A,96.0,N/A,N/A,200
2,3,if _>=28 and _<120:||loaded_suggested_data["rate"]=1.78,patientA,120,row_32||row_32||row_32||row_29||row_29,5,0,194,0,0,5,28.0,124.0,N/A,96.0,N/A,N/A,200
2,2,if _>=98 and _<153:||loaded_suggested_data["rate"]=1.5,patientH,200,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_38,8,64,128,63,1,7,98.0,25.0,130.0,invalid,105.0,32.0,200
2,2,if _>=98 and _<153:||loaded_suggested_data["rate"]=1.5,patientH,280,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_38,10,56,134,55,1,9,98.0,27.0,135.0,invalid,108.0,37.0,200
2,2,if _>=98 and _<153:||loaded_suggested_data["rate"]=1.5,patientH,320,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_38,10,53,137,52,1,9,98.0,29.0,137.0,invalid,108.0,39.0,200
2,2,if _>=98 and _<153:||loaded_suggested_data["rate"]=1.5,patientH,240,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_31||row_38,11,61,128,60,1,10,98.0,25.0,131.0,invalid,106.0,33.0,200
2,2,if _>=98 and _<153:||loaded_suggested_data["rate"]=1.5,patientH,180,row_37||row_37||row_37||row_37||row_37||row_37||row_38,7,66,127,65,1,6,98.0,24.0,128.0,invalid,104.0,30.0,200
2,2,if _>=98 and _<153:||loaded_suggested_data["rate"]=1.5,patientH,260,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_38,10,58,132,57,1,9,98.0,27.0,134.0,invalid,107.0,36.0,200
2,2,if _>=98 and _<153:||loaded_suggested_data["rate"]=1.5,patientH,100,row_38,1,69,130,68,1,0,98.0,153.0,126.0,55.0,-27.0,28.0,200
2,2,if _>=98 and _<153:||loaded_suggested_data["rate"]=1.5,patientH,220,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_38,9,62,129,61,1,8,98.0,25.0,131.0,invalid,106.0,33.0,200
2,2,if _>=98 and _<153:||loaded_suggested_data["rate"]=1.5,patientH,140,row_38,1,69,130,68,1,0,98.0,153.0,126.0,55.0,-27.0,28.0,200
2,2,if _>=98 and _<153:||loaded_suggested_data["rate"]=1.5,patientH,300,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_31||row_38,11,56,133,55,1,10,98.0,29.0,135.0,invalid,106.0,37.0,200
2,2,if _>=98 and _<153:||loaded_suggested_data["rate"]=1.5,patientH,120,row_38,1,69,130,68,1,0,98.0,153.0,126.0,55.0,-27.0,28.0,200
2,2,if _>=98 and _<153:||loaded_suggested_data["rate"]=1.5,patientH,160,row_37||row_38,2,68,130,67,1,1,98.0,28.0,127.0,invalid,99.0,29.0,200
2,2,if _>=98 and _<153:||loaded_suggested_data["rate"]=1.5,patientH,80,row_38,1,68,131,67,1,0,98.0,153.0,127.0,55.0,-26.0,29.0,200
2,2,if _>=98 and _<153:||loaded_suggested_data["rate"]=1.5,patientA,280,row_37||row_37||row_37||row_32||row_32||row_32||row_32||row_29||row_29||row_2,10,0,189,0,0,10,98.0,153.0,N/A,55.0,N/A,N/A,200
2,2,if _>=98 and _<153:||loaded_suggested_data["rate"]=1.5,patientA,200,row_37||row_37||row_32||row_32||row_32||row_32||row_32||row_29,8,0,191,0,0,8,98.0,153.0,N/A,55.0,N/A,N/A,200
2,2,if _>=98 and _<153:||loaded_suggested_data["rate"]=1.5,patientA,260,row_37||row_37||row_37||row_32||row_32||row_32||row_32||row_29||row_29,9,0,190,0,0,9,98.0,153.0,N/A,55.0,N/A,N/A,200
2,2,if _>=98 and _<153:||loaded_suggested_data["rate"]=1.5,patientA,240,row_37||row_37||row_32||row_32||row_32||row_32||row_29||row_29,8,0,191,0,0,8,98.0,153.0,N/A,55.0,N/A,N/A,200
2,2,if _>=98 and _<153:||loaded_suggested_data["rate"]=1.5,patientA,160,row_37||row_37||row_37||row_32||row_32||row_32||row_32||row_32||row_29||row_29,10,0,189,0,0,10,98.0,153.0,N/A,55.0,N/A,N/A,200
2,2,if _>=98 and _<153:||loaded_suggested_data["rate"]=1.5,patientA,80,row_37||row_37||row_37||row_32||row_32||row_32||row_32||row_32||row_32||row_32||row_32||row_29||row_29,13,0,186,0,0,13,98.0,153.0,N/A,55.0,N/A,N/A,200
2,2,if _>=98 and _<153:||loaded_suggested_data["rate"]=1.5,patientA,140,row_37||row_37||row_37||row_32||row_32||row_32||row_32||row_32||row_29||row_29,10,0,189,0,0,10,98.0,153.0,N/A,55.0,N/A,N/A,200
2,2,if _>=98 and _<153:||loaded_suggested_data["rate"]=1.5,patientA,180,row_37||row_37||row_37||row_32||row_32||row_32||row_32||row_32||row_29||row_29,10,0,189,0,0,10,98.0,153.0,N/A,55.0,N/A,N/A,200
2,2,if _>=98 and _<153:||loaded_suggested_data["rate"]=1.5,patientA,220,row_37||row_37||row_37||row_32||row_32||row_32||row_32||row_29||row_29,9,0,190,0,0,9,98.0,153.0,N/A,55.0,N/A,N/A,200
2,2,if _>=98 and _<153:||loaded_suggested_data["rate"]=1.5,patientA,320,row_37||row_37||row_37||row_32||row_32||row_32||row_32||row_29||row_29,9,0,190,0,0,9,98.0,153.0,N/A,55.0,N/A,N/A,200
2,2,if _>=98 and _<153:||loaded_suggested_data["rate"]=1.5,patientA,300,row_37||row_37||row_37||row_32||row_32||row_32||row_29,7,0,192,0,0,7,98.0,153.0,N/A,55.0,N/A,N/A,200
2,2,if _>=98 and _<153:||loaded_suggested_data["rate"]=1.5,patientA,100,row_37||row_37||row_37||row_32||row_32||row_32||row_32||row_32||row_32||row_32||row_32||row_29||row_29,13,7,179,7,0,13,98.0,153.0,68.0,55.0,-85.0,invalid,200
2,2,if _>=98 and _<153:||loaded_suggested_data["rate"]=1.5,patientA,120,row_37||row_37||row_37||row_32||row_32||row_32||row_32||row_32||row_29||row_29,10,0,189,0,0,10,98.0,153.0,N/A,55.0,N/A,N/A,200
2,6,if _>=142 and _<161:||loaded_suggested_data["rate"]=2.55,patientH,200,row_37||row_37||row_37||row_37||row_37||row_37||row_37,7,35,157,35,0,7,142.0,25.0,167.0,invalid,142.0,25.0,200
2,6,if _>=142 and _<161:||loaded_suggested_data["rate"]=2.55,patientH,280,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,9,32,158,32,0,9,142.0,27.0,170.0,invalid,143.0,28.0,200
2,6,if _>=142 and _<161:||loaded_suggested_data["rate"]=2.55,patientH,320,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,9,30,160,30,0,9,142.0,29.0,172.0,invalid,143.0,30.0,200
2,6,if _>=142 and _<161:||loaded_suggested_data["rate"]=2.55,patientH,240,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,9,34,156,34,0,9,142.0,25.0,168.0,invalid,143.0,26.0,200
2,6,if _>=142 and _<161:||loaded_suggested_data["rate"]=2.55,patientH,180,row_37||row_37||row_37||row_37||row_37||row_37,6,36,157,36,0,6,142.0,24.0,166.0,invalid,142.0,24.0,200
2,6,if _>=142 and _<161:||loaded_suggested_data["rate"]=2.55,patientH,260,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,9,33,157,33,0,9,142.0,27.0,169.0,invalid,142.0,27.0,200
2,6,if _>=142 and _<161:||loaded_suggested_data["rate"]=2.55,patientH,100,N/A,0,37,162,37,0,0,142.0,N/A,165.0,N/A,N/A,23.0,200
2,6,if _>=142 and _<161:||loaded_suggested_data["rate"]=2.55,patientH,220,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37,8,34,157,34,0,8,142.0,25.0,168.0,invalid,143.0,26.0,200
2,6,if _>=142 and _<161:||loaded_suggested_data["rate"]=2.55,patientH,140,N/A,0,37,162,37,0,0,142.0,N/A,165.0,N/A,N/A,23.0,200
2,6,if _>=142 and _<161:||loaded_suggested_data["rate"]=2.55,patientH,300,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_31||row_31,11,31,157,31,0,11,142.0,29.0,171.0,invalid,142.0,29.0,200
2,6,if _>=142 and _<161:||loaded_suggested_data["rate"]=2.55,patientH,120,N/A,0,37,162,37,0,0,142.0,N/A,165.0,N/A,N/A,23.0,200
2,6,if _>=142 and _<161:||loaded_suggested_data["rate"]=2.55,patientH,160,row_37,1,36,162,36,0,1,142.0,28.0,166.0,invalid,138.0,24.0,200
2,6,if _>=142 and _<161:||loaded_suggested_data["rate"]=2.55,patientH,80,N/A,0,36,163,36,0,0,142.0,N/A,166.0,N/A,N/A,24.0,200
2,6,if _>=142 and _<161:||loaded_suggested_data["rate"]=2.55,patientA,280,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_32||row_32||row_32||row_32,16,0,183,0,0,16,142.0,161.0,N/A,19.0,N/A,N/A,200
2,6,if _>=142 and _<161:||loaded_suggested_data["rate"]=2.55,patientA,200,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_32||row_32||row_32,15,0,184,0,0,15,142.0,161.0,N/A,19.0,N/A,N/A,200
2,6,if _>=142 and _<161:||loaded_suggested_data["rate"]=2.55,patientA,260,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_32||row_32||row_32||row_28||row_28,16,0,183,0,0,16,142.0,161.0,N/A,19.0,N/A,N/A,200
2,6,if _>=142 and _<161:||loaded_suggested_data["rate"]=2.55,patientA,240,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_32||row_32,14,0,185,0,0,14,142.0,161.0,N/A,19.0,N/A,N/A,200
2,6,if _>=142 and _<161:||loaded_suggested_data["rate"]=2.55,patientA,160,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_32||row_32||row_32||row_32||row_28||row_2,18,0,181,0,0,18,142.0,161.0,N/A,19.0,N/A,N/A,200
2,6,if _>=142 and _<161:||loaded_suggested_data["rate"]=2.55,patientA,80,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_32||row_32||row_32||row_28||row_2,16,0,183,0,0,16,142.0,161.0,N/A,19.0,N/A,N/A,200
2,6,if _>=142 and _<161:||loaded_suggested_data["rate"]=2.55,patientA,140,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_32||row_32||row_28||row_2,16,0,183,0,0,16,142.0,161.0,N/A,19.0,N/A,N/A,200
2,6,if _>=142 and _<161:||loaded_suggested_data["rate"]=2.55,patientA,180,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_32,13,0,186,0,0,13,142.0,161.0,N/A,19.0,N/A,N/A,200
2,6,if _>=142 and _<161:||loaded_suggested_data["rate"]=2.55,patientA,220,row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_37||row_32||row_32||row_32||row_28||row_28||row_2,18,0,181,0,0,18,142.0,161.0,N/A,19.0,N/A,N/A,200
